,0,1
1786,reeducation,2
1787,centers,12
1788,kill,65
1789,twenty-five,4
1790,imagine,81
1791,graduate,8
1792,degrees,13
1793,columbia,28
1794,well-known,3
1795,educational,10
1796,figuring,3
1797,logistics,5
1798,elimination,4
1799,dead,103
1800,serious,131
1801,testimony,26
1802,fbi,20
1803,informant,7
1804,larry,14
1805,grathwohl,3
1806,1982,4
1807,documentary,21
1808,hide,22
1809,plotting,7
1810,extermination,1
1811,americans,184
1812,bitterly,5
1813,cling,5
1814,daring,2
1815,part,287
1816,communist,32
1817,expect,63
1818,take,426
1819,clip,25
1820,despite,103
1821,lives,89
1822,saved,20
1823,foiling,1
1824,weathermen,6
1825,attempts,39
1826,wrote,84
1827,words,231
1828,zombie,7
1829,extremely,42
1830,rare,12
1831,print,51
1832,edition,21
1833,prairie,1
1834,fire,87
1835,manifesto,5
1836,authored,3
1837,bombed,8
1838,yourself,32
1839,bob's,1
1840,advice,42
1841,launched,20
1842,ayers--it,1
1843,personal,119
1844,interest,96
1845,opinion,121
1846,advocated,5
1847,genocide--but,1
1848,call,174
1849,examination,10
1850,judgment,28
1851,mention,74
1852,20-year,3
1853,rev,26
1854,wright,34
1855,associations,16
1856,farrakhan's,4
1857,dealings,7
1858,rezko,16
1859,shocking,8
1860,stunning,8
1861,11:05:00,5
1862,fred,24
1863,thompson,21
1864,choice,80
1865,11:00:00,3
1866,supporter,32
1867,beats,4
1868,texas,52
1869,carves,1
1870,b,57
1871,face,124
1872,appears,51
1873,false,49
1874,police,135
1875,neil,5
1876,boortz,5
1877,photograph,2
1878,find,202
1879,6'4,2
1880,african-american,9
1881,atm,4
1882,machine,22
1883,ms,34
1884,alleged,22
1885,fooled,6
1886,asking,69
1887,polygraph,1
1888,inconsistencies,3
1889,truly,78
1890,pathetic,30
1891,disgusting,16
1892,indeed,66
1893,put-up,1
1894,young,111
1895,whoever,11
1896,jail--(if,1
1897,play,98
1898,carville-dnc,1
1899,narrative,26
1900,rioting,6
1901,loses,12
1902,thugs...or,1
1903,else,143
1904,damaging,11
1905,weekend,56
1906,juncture,1
1907,etc,67
1908,following,94
1909,references,11
1910,department,86
1911,personnel,10
1912,unrest,3
1913,wins,41
1914,celebratory,2
1915,riot,5
1916,sports,35
1917,urban,24
1918,win,159
1919,championships,4
1920,loses--regardless,1
1921,do--i,1
1922,large,102
1923,voted,112
1924,intend,12
1925,cruising,2
1926,streets,26
1927,downtown,6
1928,dallas,13
1929,definitely,29
1930,beefing,1
1931,street,63
1932,presence,27
1933,nationwide,18
1934,dnc,29
1935,parroting,1
1936,reeks,2
1937,implied,7
1938,threats,24
1939,intimidation,22
1940,suppress,7
1941,neo-rascist,1
1942,suggestion,6
1943,traditional,40
1944,stereotypes,2
1945,fears,23
1946,african,66
1947,discount,3
1948,unrest--police,1
1949,spokespersons,4
1950,reference,21
1951,email,92
1952,traffic,40
1953,intercepted,1
1954,authorities,27
1955,hard-left,3
1956,organizers,12
1957,working,115
1958,create,71
1959,violent,20
1960,disturbances,3
1961,dems,39
1962,carville,2
1963,loudly,4
1964,proclaiming,2
1965,close,120
1966,hypocritical,4
1967,neo-racist,1
1968,borders,22
1969,intended,25
1970,republican,342
1971,turnout,38
1972,lies,60
1973,beneath,6
1974,implication,5
1975,actually,255
1976,arguably,5
1977,groups,121
1978,funding,38
1979,soros,13
1980,et,27
1981,al,107
1982,supporting,46
1983,happens,47
1984,owe,6
1985,fighting,102
1986,cast,43
1987,iraqis,31
1988,possible,112
1989,stun,1
1990,excuse,27
1991,exercise,20
1992,duty,43
1993,early,79
1994,example,118
1995,thugs,25
1996,mouthpieces,2
1997,sacred,27
1998,carries,3
1999,weight,12
2000,preventing,17
2001,destroying,16
2002,economy,149
2003,original,49
2004,below,61
2005,volunteer,26
2006,receiving,16
2007,thug,4
2008,robbing,1
2009,angry,122
2010,bumper,13
2011,sticker,13
2012,welcome,48
2013,unity,7
2014,20-year-old,4
2015,robbed,3
2016,bloomfield,1
2017,maimed,2
2018,attacker,3
2019,views,53
2020,according,151
2021,wtae's,1
2022,exchange,31
2023,partners,12
2024,liberty,59
2025,avenue,7
2026,pearl,13
2027,approached,10
2028,knife,12
2029,throat,9
2030,spokeswoman,6
2031,diane,1
2032,richard,47
2033,robber,6
2034,60,50
2035,victim's,2
2036,car,82
2037,punched,7
2038,kicked,11
2039,victim,12
2040,scratch,1
2041,familiar,24
2042,friend's,3
2043,house,248
2044,located,13
2045,citizens,77
2046,bank,42
2047,spoke,32
2048,executives,20
2049,charlie,9
2050,chair,25
2051,ethan,2
2052,eilon,3
2053,photo,44
2054,8:50,1
2055,9:30,3
2056,initially,7
2057,ran,74
2058,robbery,4
2059,enraged,1
2060,beating,19
2061,scratched,2
2062,hospital,30
2063,medical,37
2064,mri,1
2065,and/or,13
2066,cat,15
2067,scan,4
2068,doctors,23
2069,cheek,4
2070,heal,8
2071,incident,27
2072,dc,17
2073,training,39
2074,works,56
2075,contract,21
2076,employee,11
2077,expressed,43
2078,revulsion,1
2079,involved,74
2080,politics,382
2081,act,149
2082,lone,5
2083,lunatic,3
2084,10:10:00,4
2085,degree,36
2086,chris,45
2087,muir,6
2088,click,85
2089,enlarge,26
2090,10:39:00,6
2091,die,35
2092,county--but,1
2093,virginia,53
2094,throwing,18
2095,military,226
2096,ballots,60
2097,nice,105
2098,signing,8
2099,mickey,10
2100,mouses,1
2101,adolf,6
2102,hitler,33
2103,cowboys,8
2104,virtually,19
2105,every,316
2106,battleground,19
2107,09:56:00,8
2108,msm,49
2109,pravda,4
2110,communists,10
2111,forcefully,2
2112,admit,52
2113,surprised,32
2114,forcefulness,1
2115,gateway,13
2116,transcript,18
2117,newt,6
2118,visit,74
2119,often,137
2120,recommend,16
2121,08:05:00,5
2122,huge--obama,1
2123,nabbed,2
2124,committing,7
2125,web-based,1
2126,already--to,1
2127,polls,161
2128,tight,9
2129,criminal,49
2130,prosecutable,1
2131,media's,37
2132,reaction,44
2133,crickets,3
2134,hopefully,20
2135,ace,52
2136,forgive,7
2137,reproducing,2
2138,burning,19
2139,skull,3
2140,viral--it,1
2141,viral,2
2142,tiny,12
2143,in-the-tank,2
2144,perpetually,2
2145,clueless,8
2146,gains,9
2147,traction,6
2148,insists,6
2149,oct,102
2150,nyt,4
2151,noting,13
2152,fictitious,3
2153,notice,37
2154,steyn,33
2155,cautions,1
2156,donating,10
2157,test,52
2158,facilitate,4
2159,donation,16
2160,saudis,3
2161,pakistanis,1
2162,gazans,1
2163,illegally,12
2164,testing,5
2165,cocksucker's,1
2166,pocket,9
2167,hot,46
2168,air,89
2169,draw,14
2170,impeachment,6
2171,papers,36
2172,ready,45
2173,deliberate,10
2174,evasion,1
2175,checked,18
2176,address,116
2177,verification,13
2178,disabled,15
2179,worked,76
2180,manually,1
2181,disable,2
2182,safeguards,6
2183,verify,18
2184,person's,7
2185,zip,1
2186,cardholder's,1
2187,international,132
2188,banks,45
2189,currently,35
2190,one's,33
2191,favor,55
2192,likely,157
2193,merchant,4
2194,since,320
2195,exposes,2
2196,greater,36
2197,electronically,1
2198,phony,5
2199,info,17
2200,clinton's,24
2201,reputable,6
2202,company,78
2203,kooky,2
2204,reason,185
2205,rack,4
2206,software,10
2207,check,123
2208,coding,1
2209,cost,88
2210,200-400,1
2211,programmer,1
2212,add,61
2213,functionality,1
2214,payment,21
2215,millions,60
2216,100,53
2217,increments,1
2218,names,43
2219,huusker,1
2220,explains,16
2221,intentionally,2
2222,avs,10
2223,submit,11
2224,processor,1
2225,authorization,3
2226,responses,7
2227,zipcode,1
2228,neither,50
2229,automatic,9
2230,turned,100
2231,override,1
2232,circumstances,20
2233,looks,82
2234,avs-override,1
2235,permanently,3
2236,visa/mc,1
2237,hate,111
2238,merchants,4
2239,blow,25
2240,increases,15
2241,chargebacks,1
2242,hassle/expense,1
2243,handle,32
2244,consequently,5
2245,higher,61
2246,avs-overrides,1
2247,merchant's,1
2248,chargeback,2
2249,goes,89
2250,wallop,1
2251,research,126
2252,fees,5
2253,rates,35
2254,porn,13
2255,sites,65
2256,paying,49
2257,hundreds,47
2258,thousands,57
2259,monthly,10
2260,accept,40
2261,discounts,1
2262,transaction,6
2263,complaints,7
2264,winking,1
2265,coconspirators,1
2266,scam,6
2267,demanding,27
2268,reimburse,1
2269,wiser,4
2270,oldowan,2
2271,tests,9
2272,reading,193
2273,dinner,25
2274,kinda,13
2275,ticked-off,1
2276,related,55
2277,contents,3
2278,mrs.oldowan,1
2279,dem,19
2280,ma,7
2281,touchy,1
2282,issue,251
2283,border,53
2284,hearing,36
2285,dear,28
2286,governor's,9
2287,gift,33
2288,35k,1
2289,dept,15
2290,leaning,5
2291,sec'y,1
2292,soldiers,96
2293,abroad,15
2294,luck,16
2295,stories,129
2296,boston,57
2297,globe,26
2298,half,64
2299,wisely,6
2300,replied,18
2301,excellent,42
2302,bucks,9
2303,meant,45
2304,figure,57
2305,rhetorical,17
2306,worth,93
2307,fraction,3
2308,guy,243
2309,0,328
2310,refused,36
2311,bogus,17
2312,mr,277
2313,henry,15
2314,reardon,1
2315,7,85
2316,wyatt,1
2317,drive,40
2318,galts,1
2319,gulch,1
2320,co,8
2321,88888,1
2322,learned,51
2323,cannot,143
2324,contribute,10
2325,oldowan's,1
2326,screen,23
2327,shots,9
2328,transactions,6
2329,full,152
2330,descriptions,2
2331,pics,6
2332,organ,7
2333,mrs,23
2334,ind,2
2335,wathching,1
2336,response,87
2337,nobody,25
2338,cares,18
2339,bull-bleep,1
2340,mencken,1
2341,blood,36
2342,pump,4
2343,frankly,26
2344,easier,18
2345,courtesy,15
2346,cc,5
2347,number,156
2348,expiration,3
2349,date,1048
2350,19.45,1
2351,mister,1
2352,occupation,14
2353,socialist,90
2354,ger,1
2355,captured,18
2356,screenshots,3
2357,prove,52
2358,required,44
2359,listed,23
2360,giving,101
2361,bastards,7
2362,engaged,23
2363,charged,34
2364,moleman,1
2365,entering,11
2366,addresses,8
2367,ordering,8
2368,dvd,12
2369,amazon,18
2370,rejected,20
2371,overridden,1
2372,feature,24
2373,donate,39
2374,over-the-limit,1
2375,fucking,18
2376,cocksucking,1
2377,attorney,37
2378,crime,38
2379,progress,30
2380,rnc,25
2381,files,40
2382,fresh,10
2383,complaint,16
2384,yes,160
2385,flip,11
2386,pidot,1
2387,violation,19
2388,recently,89
2389,bother,23
2390,proof,32
2391,citizenship,11
2392,swearing,1
2393,overseas,14
2394,hillary,81
2395,interested,57
2396,alerting,1
2397,nationals,3
2398,wink,1
2399,asdf,2
2400,fake,38
2401,tens,10
2402,acknowledge,18
2403,crippled,2
2404,switch,15
2405,impossible,28
2406,insist,10
2407,level,81
2408,loving,17
2409,mouse,8
2410,hank,1
2411,rearden,1
2412,nodda,1
2413,realperson,2
2414,exposed,19
2415,lesser,8
2416,dan,74
2417,riehl,6
2418,glitch,5
2419,mary,47
2420,issued,23
2421,hong,7
2422,kong,7
2423,gaza,15
2424,venezuela,25
2425,kenya,13
2426,yahoo,18
2427,name,209
2428,charge,58
2429,problem,195
2430,solicited,1
2431,topsecretk9,1
2432,03:48:00,2
2433,22,80
2434,stasi,3
2435,sequel,4
2436,cartoon,34
2437,michael,211
2438,ramirez,12
2439,11:54:00,4
2440,pew,5
2441,study,41
2442,proves,23
2443,tank,14
2444,camp,46
2445,adopts,1
2446,biden,104
2447,and...just,1
2448,center,118
2449,gee,9
2450,convinced,23
2451,single-digit,2
2452,race,160
2453,favorable,8
2454,portrayed,9
2455,substantially,6
2456,conventions,6
2457,ended,37
2458,treatment,42
2459,somewhat,26
2460,positive,38
2461,markedly,4
2462,heavily,26
2463,unfavorable,5
2464,become,183
2465,final,64
2466,outweighed,2
2467,ones,53
2468,three-to-one,1
2469,center's,3
2470,excellence,3
2471,knew,63
2472,ridiculous...and,1
2473,ri-diculous,1
2474,speculation,8
2475,drag,3
2476,ticket,27
2477,demonstrates,9
2478,joe,188
2479,feeling,46
2480,who's,35
2481,surprising,22
2482,learn,50
2483,corps,19
2484,silent,24
2485,questions,119
2486,reporters,64
2487,travel,16
2488,offered,36
2489,type,54
2490,move,90
2491,trail,23
2492,town,73
2493,hall,31
2494,style,25
2495,setting,24
2496,sept,28
2497,nashua,1
2498,hampshire,19
2499,clinton,167
2500,pick,44
2501,vice,60
2502,abc,34
2503,d-del,2
2504,avoided,14
2505,mentioning,10
2506,guarantee,12
2507,d-ill,2
2508,tested,9
2509,within,85
2510,focusing,23
2511,criticizing,20
2512,sounds,48
2513,testy,2
2514,cocooning,1
2515,listen,65
2516,folks,53
2517,pretty,162
2518,damn,30
2519,convince,28
2520,home,263
2521,doing,183
2522,wait,61
2523,save,41
2524,ruin,14
2525,quit,21
2526,watching,80
2527,idiots,16
2528,msnbc,60
2529,nbc,34
2530,cnn,80
2531,fox,81
2532,kristol,3
2533,damdest,1
2534,mail,32
2535,dewey,3
2536,defeats,4
2537,truman,12
2538,behind,113
2539,listening,40
2540,theirs,8
2541,surrender,13
2542,nearest,2
2543,polling,34
2544,accordingly,7
2545,04:26:00,1
2546,optimism,13
2547,right-leaning,3
2548,blogger,93
2549,shall,62
2550,right-wing,26
2551,revolution,26
2552,cooler,9
2553,funner,1
2554,participate,22
2555,marketplace,8
2556,ideas,96
2557,difference,86
2558,opposition,32
2559,left-wing,20
2560,administration,198
2561,frisson,1
2562,ginchier,1
2563,confidence,35
2564,fundamentally,4
2565,institutions,27
2566,survive,31
2567,notwithstanding,5
2568,frequent,8
2569,disappointments,1
2570,unlike,29
2571,crybabies,1
2572,threaten,21
2573,always,200
2574,intention,14
2575,follow,62
2576,friendlier,3
2577,paradises,1
2578,aren't,91
2579,anywhere,24
2580,trading,11
2581,bloggin,3
2582,pajamas,12
2583,blade,3
2584,cold,49
2585,corpses,3
2586,faith,135
2587,advocate,22
2588,engage,21
2589,collectively,2
2590,alternative,23
2591,concept,28
2592,considered,56
2593,property,66
2594,lefty,16
2595,s&m,1
2596,escort,2
2597,shopper,1
2598,village,19
2599,voice,68
2600,reader,49
2601,remain,41
2602,vibrant,3
2603,fearless,1
2604,24/7,10
2605,biased,19
2606,view,134
2607,horizon,5
2608,mba,5
2609,non-partisan,7
2610,ample,6
2611,institutionalization,1
2612,dynamic,6
2613,anathema,4
2614,joining,8
2615,agreeing,4
2616,standards,48
2617,standardization,1
2618,bestowing,1
2619,quantum,11
2620,proxy,3
2621,interacting,2
2622,cooperatively,1
2623,cows,4
2624,aclu,33
2625,eff,1
2626,fine,75
2627,emergency,38
2628,individuals,36
2629,grouping,4
2630,spectrum,13
2631,formed,11
2632,protecting,28
2633,express,20
2634,medium,10
2635,constitutional,54
2636,you're,176
2637,afraid,40
2638,scare,21
2639,links,203
2640,paragraph,32
2641,you'll,63
2642,replicating,1
2643,done,204
2644,manner,15
2645,consistent,24
2646,tastes,6
2647,rush,23
2648,case.my,1
2649,mollified,1
2650,pelosi,58
2651,supermajority,2
2652,muzzle,1
2653,dissent,16
2654,tyrannical,2
2655,hands,59
2656,obam-munism,1
2657,fear,65
2658,sheer,12
2659,frustration,5
2660,recharge,1
2661,batteries,1
2662,stay,62
2663,10:59:00,1
2664,21,121
2665,gary,12
2666,varvel,1
2667,11:09:00,5
2668,tito,10
2669,joes,2
2670,based,106
2671,user,8
2672,comment,143
2673,subscribers,5
2674,viewers,32
2675,register,32
2676,impact,31
2677,plumber,78
2678,allah,29
2679,share,116
2680,yesterday's,7
2681,standard,52
2682,byron,6
2683,movie,125
2684,featuring,6
2685,introduction,7
2686,mother,53
2687,jones,16
2688,david,104
2689,corn,11
2690,lamenting,2
2691,sad,48
2692,irresponsible,8
2693,leaders,107
2694,scapegoat,2
2695,outlets,13
2696,incite,3
2697,rabble,2
2698,09:24:00,3
2699,plea,3
2700,fellow,54
2701,clarity,7
2702,grammar,8
2703,whatever,62
2704,vent,4
2705,buckle,1
2706,belts,7
2707,let,196
2708,fly,14
2709,katherine,6
2710,ham,5
2711,benson,1
2712,help,269
2713,assembled,6
2714,montage,1
2715,videos,32
2716,mostly,59
2717,broken,32
2718,category,53
2719,impressive,14
2720,comprehensive,9
2721,arguments,44
2722,devastating,11
2723,extensive,10
2724,agree,97
2725,uncle,19
2726,jimbo,1
2727,blackfive,8
2728,suggests,32
2729,thorough,9
2730,vetting,6
2731,landslide,6
2732,loss,38
2733,objectivity,7
2734,role,67
2735,cynical,15
2736,lesson,27
2737,appear,36
2738,cool,44
2739,calm,14
2740,collected--no,1
2741,totalitarian,10
2742,despotic,1
2743,marxist,39
2744,sociopathic,2
2745,be--many,1
2746,tricked,4
2747,hypnotized,1
2748,bamboozled,1
2749,glibness,1
2750,trumps,3
2751,proven,21
2752,astounding,6
2753,snl,6
2754,numbers,79
2755,telegenic,4
2756,prime,38
2757,otherwise,40
2758,intelligent,9
2759,good-natured,1
2760,inability,18
2761,discern,4
2762,argumes,1
2763,romney,8
2764,giulianni--than,1
2765,dedication,4
2766,because--you,1
2767,see--things,1
2768,honesty,10
2769,oprah,7
2770,tragic,9
2771,culture,93
2772,vetted,5
2773,reached,28
2774,stage,40
2775,today--poised,1
2776,elect,28
2777,smooth-talking,1
2778,nightmare,11
2779,posts,91
2780,this--assuming,1
2781,clips,7
2782,compilation,2
2783,clips--could,1
2784,vastly,5
2785,seeing--even,1
2786,weighted,2
2787,democrat,226
2788,bias--if,1
2789,seditious,2
2790,cared,4
2791,ensuring,7
2792,proper,29
2793,function,6
2794,disastrously,1
2795,dropped,23
2796,needed,70
2797,decide,50
2798,influence,47
2799,results,77
2800,elections--well,1
2801,snowball's,1
2802,predisposition,1
2803,great--to,1
2804,wealthy,20
2805,generous,14
2806,self-sacrificing,1
2807,egalitarian,3
2808,men,193
2809,died,46
2810,freedoms,11
2811,granted,19
2812,granted--than,1
2813,qaeda,12
2814,unimaginable,2
2815,catastrophe,7
2816,hopes,23
2817,poor,96
2818,oppressed,10
2819,throughout,41
2820,plea--if,1
2821,this--all,1
2822,it--both,1
2823,parts,25
2824,straight,28
2825,anyone,147
2826,dangerous,50
2827,sweep,4
2828,speak,80
2829,hyperbole,5
2830,exaggeration,1
2831,lengths,5
2832,willing,78
2833,sycophants,1
2834,smear,11
2835,decent,22
2836,average,52
2837,disturbing,25
2838,preminition,1
2839,hard-lefites,1
2840,presidency,69
2841,stalin,4
2842,criticism,50
2843,commander,15
2844,horrifying,2
2845,planes,6
2846,wtc,5
2847,worst,78
2848,hiv,1
2849,virulent,4
2850,insidious,6
2851,betrayal,2
2852,core,16
2853,principles,38
2854,healthy,5
2855,cells,9
2856,decrepit,1
2857,monstrous,3
2858,philosophy--disguised,1
2859,terminally,6
2860,lazy,12
2861,christmas,65
2862,eve,5
2863,washington's,11
2864,camped,1
2865,delaware,8
2866,river,17
2867,fog,4
2868,embark,2
2869,raid,8
2870,history--we,1
2871,glimmer,1
2872,stomach,10
2873,congressman,25
2874,member,106
2875,ballot,55
2876,cross,27
2877,preserving,7
2878,defending,22
2879,poof,1
2880,sequence,1
2881,initiated,4
2882,downfall,3
2883,magnificent,5
2884,mine--it,1
2885,yours,16
2886,triggered,1
2887,blind,21
2888,obedience,2
2889,suggestions,12
2890,self-important,2
2891,corrupted,2
2892,foolishly,2
2893,cliff,5
2894,sheep,3
2895,trouble,35
2896,watched,46
2897,twisted,6
2898,justify,24
2899,consequences,41
2900,karma,5
2901,decision,98
2902,steal,27
2903,haunt,5
2904,punishment,12
2905,deserved,8
2906,please,132
2907,01:15:00,5
2908,associated,47
2909,influential,10
2910,tribune,21
2911,columbus,21
2912,dispatch,16
2913,heh,23
2914,failure,53
2915,latter-day,1
2916,titanic,2
2917,provide,65
2918,berg,15
2919,12:55:00,2
2920,silenced,5
2921,majority,83
2922,doug,9
2923,ross,7
2924,posting,25
2925,brilliant,12
2926,entireity,1
2927,orator,3
2928,possessed,2
2929,charisma,6
2930,politician,31
2931,jfk,12
2932,philosophy,37
2933,spreading,28
2934,ill-disguised,1
2935,undermines,4
2936,holds,17
