,0,1
1777,convention,51
1778,democrats.com,3
1779,doonesbury,2
1780,briefing,6
1781,you,1352
1782,know,349
1783,fair,47
1784,gadflyer,4
1785,george,99
1786,w,52
1787,bush's,42
1788,resume,4
1789,unlimited,10
1790,howard,18
1791,stern,2
1792,iraq,185
1793,miserable,2
1794,failure,20
1795,moveon.org,5
1796,nightline,1
1797,npr,11
1798,open,110
1799,secrets,5
1800,polling,26
1801,report,145
1802,ray,5
1803,taliaferro,2
1804,truthout,5
1805,tvnewslies.org,1
1806,wartimes,1
1807,blogs,134
1808,alapan,1
1809,john's,6
1810,photoblog,2
1811,atrios,21
1812,billmon,4
1813,calpundit,1
1814,confluence,1
1815,cookies,5
1816,heaven,10
1817,dees,1
1818,diversion,1
1819,denisdekat's,1
1820,symposium,1
1821,electablog,3
1822,empires,3
1823,fall,25
1824,harriet,5
1825,miers's,1
1826,liberal,126
1827,oasis,15
1828,margaret,6
1829,cho,3
1830,memory,33
1831,desire,10
1832,mockingbird's,1
1833,medley,1
1834,dd,1
1835,quarter,13
1836,bloggerville,1
1837,taylor,31
1838,marsh,7
1839,texas,128
1840,darlin,1
1841,skippy,10
1842,kangaroo,7
1843,tpm,17
1844,bernie,1
1845,ward,4
1846,debates,11
1847,ann,11
1848,coulter,2
1849,armstrong,2
1850,williams,6
1851,columnists,3
1852,maureen,6
1853,dowd,1
1854,sean,11
1855,gonsalves,1
1856,arianna,1
1857,huffington,19
1858,molly,2
1859,ivins,2
1860,margot,1
1861,magowan,2
1862,ted,23
1863,rall,5
1864,scheer,1
1865,helen,1
1866,thomas,41
1867,cartoons,3
1868,khalil,1
1869,bendib,1
1870,boondocks,2
1871,cagle's,1
1872,prof,5
1873,dose,2
1874,thin-skinned,1
1875,art,44
1876,cats,9
1877,etc,26
1878,brompton,1
1879,folding,3
1880,bike,2
1881,sitting,27
1882,locations,3
1883,holga,1
1884,de,8
1885,kiss,5
1886,lomo,1
1887,malikot,1
1888,sustainable,4
1889,day,253
1890,john,324
1891,windows,4
1892,madison,4
1893,pinky,22
1894,gumballs,1
1895,buddha,1
1896,magoo,2
1897,derek,8
1898,fisher,2
1899,dorothea,1
1900,lange,2
1901,vietnam,19
1902,1972,8
1903,ellen,2
1904,chip,9
1905,somodevilla,1
1906,pleasures,1
1907,stupid.com,1
1908,toyfare,1
1909,tripping,1
1910,rift,3
1911,archives,47
1912,credits,10
1913,glish,1
1914,politics,183
1915,military,90
1916,action,62
1917,seen,70
1918,inevitable,9
1919,wanted,38
1920,remove,8
1921,saddam,23
1922,justified,4
1923,conjunction,1
1924,terrorism,23
1925,wmd,3
1926,intelligence,19
1927,facts,33
1928,fixed,11
1929,"policy.""-the",1
1930,downing,1
1931,memo,34
1932,troubling,6
1933,trend,17
1934,saturday,60
1935,governor,58
1936,palin's,57
1937,account,35
1938,joe,123
1939,plumber's,1
1940,dmv,1
1941,records,31
1942,thought,108
1943,dissent,10
1944,democrat,62
1945,provoke,2
1946,invasion,5
1947,one's,14
1948,changed,23
1949,columbus,7
1950,dispatch,4
1951,computers,4
1952,plumber,32
1953,investigating,4
1954,law-enforcement,2
1955,systems,10
1956,illegally,7
1957,tapped,21
1958,samuel,6
1959,wurzelbacher,20
1960,lexicon,1
1961,republican,241
1962,presidential,116
1963,mccain,744
1964,mentioned,17
1965,frequently,7
1966,debate,77
1967,barack,214
1968,obama,768
1969,34-year-old,1
1970,toledo,2
1971,suburb,2
1972,holland,3
1973,held,31
1974,harmed,1
1975,obama's,121
1976,tax,161
1977,proposals,8
1978,requested,8
1979,disclose,8
1980,wurzelbacher's,1
1981,driver's,3
1982,license,10
1983,sport-utility,1
1984,vehicle,6
1985,pulled,7
1986,motor,5
1987,vehicles,7
1988,database,6
1989,three,118
1990,shortly,7
1991,11:45:00,2
1992,pm,489
1993,top,156
1994,taxes,64
1995,candidates,100
1996,plans,30
1997,election,295
1998,wsj.com,11
1999,latter,6
2000,those,272
2001,pushing,10
2002,closer,19
2003,administration,91
2004,democrats,206
2005,control,56
2006,nice,40
2007,11:10:00,1
2008,message,58
2009,terry,24
2010,tate,1
2011,sending,13
2012,monday,86
2013,what's,64
2014,appalling,3
2015,better,130
2016,funny,31
2017,12:55:00,1
2018,am,452
2019,powell,16
2020,endorsed,13
2021,thing,154
2022,soon,33
2023,forget,22
2024,12:20:00,1
2025,vp,24
2026,05,16
2027,won,34
2028,depends,3
2029,aisle,10
2030,you're,80
2031,palin,297
2032,gave,39
2033,impressive,15
2034,failed,37
2035,cringe,4
2036,biden,32
2037,convincing,5
2038,i'd,49
2039,bumper,9
2040,sticker,2
2041,logo,5
2042,spreading,21
2043,quite,61
2044,misrepresented,1
2045,factcheck.org,3
2046,yes,84
2047,snl's,1
2048,frankly,11
2049,smarter,7
2050,give,108
2051,credit,70
2052,03:35:00,1
2053,red,45
2054,update's,1
2055,01,14
2056,12:13:00,1
2057,critics,16
2058,smith,23
2059,asks,10
2060,sound,29
2061,familiar,13
2062,btw,5
2063,07:59:00,1
2064,chose,16
2065,anti-woman,1
2066,woman,61
2067,missed,12
2068,hillary's,3
2069,supporters,44
2070,choosing,9
2071,v.p,1
2072,same,151
2073,women's,18
2074,interests,31
2075,mccain's,146
2076,refuse,8
2077,vote,215
2078,opponent,20
2079,matter,61
2080,placed,7
2081,ticket,38
2082,sexist,6
2083,prospect,12
2084,republicans,178
2085,hillary,44
2086,clintonsuch,1
2087,gender,16
2088,experience,55
2089,orpositions,1
2090,hetook,1
2091,heart,32
2092,add,54
2093,primarilybecause,1
2094,doing,84
2095,turned,34
2096,idea,65
2097,thefirst,1
2098,white,97
2099,emptypander,1
2100,pander,2
2101,recordof,1
2102,representing,5
2103,beloved,4
2104,extremelyright-wing,1
2105,conservatives,58
2106,anti-choice,3
2107,fittingly,2
2108,she's,41
2109,amember,1
2110,faux-feminist,1
2111,feminists,12
2112,life).palin,1
2113,supports,16
2114,federal,95
2115,anti-gay,13
2116,marriage,57
2117,legislation,42
2118,believesschools,1
2119,teach,23
2120,creationism,2
2121,alaska,51
2122,consideringspending,1
2123,abstinence-only,2
2124,sex,40
2125,education,53
2126,comes,70
2127,aslew,1
2128,importance,12
2129,women,80
2130,equal,19
2131,pay,81
2132,she'snot,1
2133,course,107
2134,i'm,264
2135,belief,13
2136,acrossthe,1
2137,ideological,13
2138,spectrum,5
2139,always,106
2140,superficiallevel,1
2141,nominating,2
2142,isindeed,1
2143,milestone,1
2144,reason,89
2145,excited,11
2146,abouthillary,1
2147,clinton's,11
2148,candidacy,8
2149,package,10
2150,apolitician,1
2151,solid,8
2152,andwith,1
2153,feministsi,1
2154,disagreed,2
2155,primary,26
2156,compelling,10
2157,itwasn't,1
2158,01:37:00,1
2159,dems,27
2160,bit,49
2161,they're,74
2162,advice,10
2163,nominated,4
2164,maybe,76
2165,wouldn't,45
2166,silly,11
2167,argument,60
2168,mcsame,2
2169,met,11
2170,best,140
2171,re-awakened,1
2172,sexism,3
2173,grew,2
2174,rampant,3
2175,so-called,14
2176,progressive,84
2177,emerged,3
2178,previously,11
2179,senator,121
2180,clinton,71
2181,09:02:00,1
2182,eight,33
2183,enough,102
2184,thursday,141
2185,transcript,12
2186,who's,27
2187,spending,77
2188,majority,57
2189,blog-time,1
2190,criticizing,3
2191,excellent,10
2192,reality,28
2193,politcians,1
2194,telling,29
2195,drug,20
2196,kicks,2
2197,everytime,4
2198,instance,16
2199,nominee,33
2200,utters,1
2201,healthcare,8
2202,living,44
2203,wage,20
2204,defending,9
2205,woman's,12
2206,choose,30
2207,prefer,12
2208,save,27
2209,euphoria,1
2210,re-election,12
2211,difficult,28
2212,09:53:00,1
2213,class,37
2214,wednesday,108
2215,unapologetic,2
2216,supporter,15
2217,party's,22
2218,come,147
2219,great,127
2220,usual,15
2221,sure,126
2222,nobama,1
2223,population,22
2224,lie,12
2225,shoulders,4
2226,cast,30
2227,tepid,1
2228,illinois,20
2229,12:41:00,1
2230,skin,12
2231,resemblance,3
2232,mlk,2
2233,agenda,32
2234,wing,38
2235,america's,34
2236,permanent,61
2237,ruling,9
2238,party,248
2239,convenes,2
2240,denver,10
2241,dominated,6
2242,almost,70
2243,troops,39
2244,afghanistan,49
2245,deadline,8
2246,useless,3
2247,predatory,3
2248,wars,33
2249,1.1,1
2250,african,42
2251,americans,140
2252,languish,1
2253,bars,3
2254,dispossession,1
2255,exile,6
2256,hundreds,15
2257,thousands,30
2258,blacks,9
2259,gulf,2
2260,coast,20
2261,begins,13
2262,fourth,18
2263,circus,1
2264,culminate,1
2265,co-branding,1
2266,dr,46
2267,king's,4
2268,1963,2
2269,dream,25
2270,intended,7
2271,symbolic,4
2272,references,5
2273,minds,15
2274,voters,182
2275,despite,36
2276,diametrically,1
2277,indeed,32
2278,though,114
2279,died,17
2280,supporting,15
2281,midst,6
2282,militant,4
2283,citywide,1
2284,strike,17
2285,media-endorsed,1
2286,versions,2
2287,life,124
2288,movement,35
2289,trademarked,1
2290,supposedly,5
2291,fulfill,1
2292,collective,18
2293,workplaces,1
2294,mention,26
2295,nations,8
2296,organize,3
2297,fired,12
2298,penalized,1
2299,prescient,2
2300,warnings,4
2301,did,205
2302,swiftly,3
2303,war,251
2304,turn,33
2305,energies,3
2306,peace,61
2307,abroad,4
2308,home,211
2309,marching,1
2310,45th,1
2311,legacy,11
2312,satisfied,2
2313,elevation,1
2314,empire,13
2315,endorses,11
2316,terror,16
2317,assured,10
2318,co-signs,1
2319,iran,29
2320,escalates,1
2321,perhaps,54
2322,extending,6
2323,nuclear-armed,1
2324,pakistan,16
2325,more]frankly,1
2326,don't,347
2327,deceased,2
2328,product,7
2329,vacuum,1
2330,cleaner,2
2331,politician,25
2332,mean,91
2333,mckinney,3
2334,self-proclaimed,2
2335,liberals,39
2336,leftists,2
2337,progressives,10
2338,truly,29
2339,voted,62
2340,convictions,7
2341,might,137
2342,we've,48
2343,w.h,1
2344,weaken,5
2345,stranglehold,3
2346,scary,12
2347,10:24:00,2
2348,either,60
2349,maintain,12
2350,quo,5
2351,attacking,8
2352,believing,8
2353,enemies,13
2354,aware,15
2355,knew,45
2356,straight,28
2357,express,24
2358,appeaser,1
2359,meme,6
2360,things,161
2361,11:47:00,1
2362,torture,23
2363,anti-torture,1
2364,rather,91
2365,playing,21
2366,bingo,1
2367,denver's,1
2368,homeless,14
2369,dnc,19
2370,goes,48
2371,railing,2
2372,unpatriotic,2
2373,presumptive,3
2374,patriotic,5
2375,didn't,93
2376,fighter,4
2377,stephanie,8
2378,tubbs,4
2379,jones,19
2380,06:06:00,1
2381,pelosi,14
2382,total,27
2383,19,30
2384,takes,41
2385,speaker,19
2386,hasn't,32
2387,heard,54
2388,approval,8
2389,rating,74
2390,9,35
2391,failures,7
2392,nancy,13
2393,called,85
2394,presidency,33
2395,incompetent,5
2396,presidents,11
2397,seven-and-a-half,1
2398,disaster,17
2399,everything,67
2400,he's,130
2401,touched,6
2402,ill-conceived,1
2403,bungling,1
2404,economy,115
2405,shredding,1
2406,constitution,42
2407,textbook,2
2408,mixture,1
2409,bumbling,1
2410,inefficiency,2
2411,promises,6
2412,swept,4
2413,equally-corrupt,2
2414,mid-term,4
2415,elections,72
2416,more]i,1
2417,totally,21
2418,agree,47
2419,doug,12
2420,thompson's,3
2421,assessment,9
2422,parties,26
2423,hiding,6
2424,indiscretions,1
2425,sold,7
2426,bill,181
2427,goods,12
2428,continueing,1
2429,occupation,5
2430,spineless,1
2431,attempts,9
2432,counter,11
2433,impeachment,14
2434,off,177
2435,table,16
2436,madame,2
2437,hold,32
2438,literally,14
2439,speaking,32
2440,judiciary,6
2441,rep,55
2442,kucinich,1
2443,vent,3
2444,abused,3
2445,dennis,9
2446,leaving,16
2447,4,104
2448,persueing,1
2449,waste,16
2450,persued,1
2451,ago,81
2452,guess,48
2453,few,119
2454,pr,9
2455,hurt,21
2456,10:55:00,1
2457,puff,2
2458,definitive,1
2459,onion,4
2460,finest,3
2461,msm,8
2462,couldn't,28
2463,09:14:00,1
2464,disappointed,5
2465,09,16
2466,anyone,102
2467,would've,2
2468,resolution,2
2469,senate,122
2470,there's,104
2471,absolutely,27
2472,defense,54
2473,took,50
2474,oath,3
2475,defend,12
2476,yea,3
2477,happens,30
2478,scoring,1
2479,expense,7
2480,amendment,38
2481,heckuva,4
2482,rodham,4
2483,fisa,5
2484,amendments,5
2485,remaining,10
2486,steadfast,1
2487,preserving,1
2488,individual,33
2489,liberty,21
2490,11,40
2491,understand,53
2492,necessary,20
2493,steps,5
2494,harm,7
2495,modernize,1
2496,professionals,5
2497,tools,6
2498,program,52
2499,contain,1
2500,safeguards,5
2501,preserve,7
2502,lines,25
2503,oversight,13
2504,applaud,2
2505,colleagues,8
2506,negotiated,3
2507,reached,15
2508,conclusion,11
2509,today's,40
2510,nonetheless,5
2511,form,29
2512,overhaul,2
2513,governs,3
2514,activities,15
2515,legislation's,2
2516,provisions,15
2517,operational,2
2518,legislative,27
2519,relate,2
2520,immunity,7
2521,participated,4
2522,strengthen,2
2523,drafts,1
2524,respects,4
2525,short,40
2526,nominally,1
2527,increased,22
2528,ability,23
2529,serve,22
2530,meaningful,10
2531,check,59
2532,president's,11
2533,debatable,1
2534,clearest,1
2535,limited,19
2536,review,106
2537,minimization,1
2538,procedures,4
2539,shortcomings,1
2540,makes,82
2541,disagreement,1
2542,grants,5
2543,retroactive,1
2544,judgment,11
2545,circumstances,9
2546,practical,4
2547,effect,30
2548,shutting,3
2549,holding,14
2550,accountable,11
2551,precisely,9
2552,strip,12
2553,unsuccessful,4
2554,refused,12
2555,overwhelming,7
2556,senators,11
2557,examine,2
2558,warrantless,1
2559,wiretapping,4
2560,exceedingly,1
2561,committees,33
2562,assess,1
2563,protections,3
2564,telecom,1
2565,tremendous,5
2566,particular,21
2567,yorkers,1
2568,entitled,8
2569,receive,16
2570,briefings,1
2571,enabled,4
2572,merits,6
2573,authorized,6
2574,played,17
2575,granted,7
2576,vigorously,4
2577,balance,23
2578,apart,9
2579,vital,9
2580,tool,12
2581,purpose,11
2582,pursue,10
2583,reforms,14
2584,collect,6
2585,combat,8
2586,oversee,2
2587,authority,30
2588,congress.what,1
2589,superdelegates,1
2590,highly,59
2591,11:26:00,1
2592,patriotism,6
2593,friday,100
2594,04,13
2595,remember,55
2596,article,45
2597,4th,11
2598,worth,47
2599,re-reading,1
2600,embrace,2
2601,unified,4
2602,simple,35
2603,accommodate,2
2604,diversity,4
2605,ourselves,12
2606,native,14
2607,trace,1
2608,lineages,1
2609,distances,2
2610,shores,2
2611,pasing,1
2612,generations,7
2613,assimilated,1
2614,former,85
2615,cultures,7
2616,relinquished,1
2617,retain,3
2618,characteristics,1
2619,adopt,5
2620,intermingle,1
2621,defining,6
2622,becoming,12
2623,acceptance,14
2624,common,55
2625,historical,41
2626,view,90
2627,cornerstone,1
2628,nationalism,3
2629,consider,32
2630,accepted,11
2631,realize,19
2632,benevolent,2
2633,explorer,1
2634,happened,36
2635,earthly,1
2636,paradise,2
2637,yielded,1
2638,bloodlessly,1
2639,peoples,5
2640,continent,1
2641,hostile,2
2642,savages,1
2643,unprovoked,1
2644,violence,47
2645,benign,1
2646,colonialists,1
2647,tobacco,4
2648,exports,1
2649,newborn,1
2650,virginia,27
2651,settlement,4
2652,addicted,4
2653,market,72
2654,survival,7
2655,capture,11
2656,tortune,1
2657,enslavement,1
2658,race,108
2659,unforgivable,4
2660,blood,18
2661,sweat,2
2662,millions,32
2663,created,35
2664,industrial,9
2665,fortunes,2
2666,relatively,9
2667,forever,12
2668,destined,2
2669,corrupted,3
2670,wealth,44
2671,influencing,6
2672,possess,2
2673,themselves,77
2674,basic,21
2675,extends,1
2676,beyond,31
2677,burden,7
2678,gracefully,2
2679,states,149
2680,brothers,15
2681,sisters,4
2682,tradition,13
2683,inherit,2
2684,truest,1
2685,americanism,1
2686,utter,5
2687,words,84
2688,disagree,11
2689,feel,74
2690,speak,33
2691,neighbors,9
2692,clergy,3
2693,educators,3
2694,lawmakers,6
2695,elect,13
2696,natalie,2
2697,merchant,1
2698,1991,6
2699,125th,1
2700,01:55:00,1
2701,safe,14
2702,sane,9
2703,indoors,2
2704,evening,21
2705,move,40
2706,he'll,12
2707,appreciate,10
2708,cooped,1
2709,tonight,31
2710,01:41:00,1
2711,wasn't,40
2712,02,17
2713,doesn't,145
2714,08:03:00,1
2715,relief,20
2716,doctors,4
2717,service,41
2718,oxfam,2
2719,fund,29
2720,aids,5
2721,tuberculosis,1
2722,malaria,1
2723,cross,9
2724,americares,2
2725,direct,18
2726,medecins,2
2727,sans,3
2728,frontieres,2
2729,sarvodaya,2
2730,www.arnoldwatch.org,1
2731,sites|skip,1
2732,skip,7
2733,next|next,1
2734,sites|random,1
2735,list,64
2736,dean,36
2737,webring,2
2738,operated,1
2739,carl,2
2740,k,13
2741,ringsurf,2
2742,low,34
2743,rent,8
2744,rat,4
2745,attitude,7
2746,undermining,3
2747,reconstruction,4
2748,reform,46
2749,1994,7
2750,play-by-play,1
2751,exploits,1
2752,man,118
2753,spanner,9
2754,jaxs,3
2755,army,29
2756,whop-ass-first,1
2757,ask-for-a-farsi-translator-later,1
2758,taleban,1
2759,sweeping,6
2760,capacity,10
2761,guard,8
2762,gregor,1
2763,d,23
2764,roach,1
2765,acting,19
2766,click,41
2767,impeach,1
2768,sun,12
2769,mon,7
2770,tue,4
2771,wed,5
2772,thu,18
2773,fri,30
2774,sat,11
2775,03,15
2776,06,23
2777,07,12
2778,08,18
2779,12,48
2780,13,31
2781,14,31
2782,16,49
2783,17,36
2784,photoons,1
2785,pregger,1
2786,arab,17
2787,cheney,33
2788,shot,32
2789,awards,8
2790,katrina,16
2791,holy,12
2792,toast,2
2793,graphitorials,1
2794,nea,2
2795,funds,28
2796,kill,29
2797,chavez,1
2798,bankrupt,4
2799,soc,2
2800,sec,6
2801,marlboro,1
2802,pussy,1
2803,kerry,27
2804,bye,2
2805,colin,11
2806,masters,4
2807,shmideos,1
2808,macaca,1
2809,qt,2
2810,win,92
2811,bullit,1
2812,flash-great,1
2813,radio-they,1
2814,moveon.org-democracy,1
2815,buzz,7
2816,flash-buzzflash,1
2817,headlines,8
2818,commentary,16
2819,geographically-diverse,1
2820,politically-savvy,1
2821,pro-democracy,1
2822,anti-hypocrisy,1
2823,audience,21
2824,reaching,13
2825,2.5,2
2826,visitors,10
2827,growing,31
2828,freeway,4
2829,blogger-free,1
2830,underground-kinda,1
2831,sweaty,3
2832,league,17
2833,pissed,9
2834,voters-our,1
2835,mission,13
2836,engage,11
2837,17-35,1
2838,olds,2
2839,build,24
2840,governing,5
2841,lifetime,4
2842,fahrenheit,2
2843,9/11-pretty,1
2844,film,27
2845,iraq-for,1
2846,baghdad,11
2847,burning-missives,1
2848,inside,22
2849,iraqi,20
2850,survived,5
2851,fallujah,2
2852,pictures-pictures,1
2853,television,24
2854,survive-this,1
2855,mouthpiece,3
2856,soldiers,33
2857,petrochemical,1
2858,turns,29
2859,fallen,18
2860,comrades,2
2861,oil,48
2862,stop-loss,4
2863,petition-if,1
2864,please,99
2865,nostoploss@yahoo.com,1
2866,soldier,15
2867,affected,6
2868,original,19
2869,ets,1
2870,date,18
2871,thank,39
2872,below,42
2873,approved,14
2874,miss,29
2875,le,2
2876,fey's,2
2877,thoughts-babe,1
2878,attitude...we,1
2879,ballad,1
2880,sad,14
2881,cafe,5
2882,quote,32
2883,lovely,6
2884,lady,16
2885,lovable,1
2886,guerilla,4
2887,radio-she's,1
2888,girl,20
2889,wants,59
2890,god..don't,1
2891,fuck,16
2892,leftist,7
2893,xtreme-she's,1
2894,catus,1
2895,flower,3
2896,fla,7
2897,darby,2
2898,crash-our,1
2899,aaron,8
2900,cool..damnit,1
2901,loves,4
2902,punk,5
2903,dap,1
2904,dat,1
2905,brandon,4
2906,starr-rising,1
2907,blogger,42
2908,starr's,1
2909,internally,1
2910,intentional,1
2911,unless,35
2912,indicated,4
2913,otherwise,24
2914,operating,5
2915,machinery,3
2916,cause,66
2917,intracranial,1
2918,circuiting,1
2919,children,71
2920,age,26
2921,peter,16
2922,watch-keeping,1
2923,tabs,1
2924,ny,18
2925,congressman,32
2926,watching,44
2927,reporting,16
2928,run,110
2929,troops-our,1
2930,boys,11
2931,anyway,23
2932,body,28
2933,armor-if,1
2934,buy,55
2935,armor,4
2936,ones,34
2937,vote-only,1
2938,dumbass,1
2939,matters,40
2940,america-this,1
2941,morning,74
2942,coffee,20
2943,debunks,1
2944,spin,17
2945,machine,35
2946,blue-actblue,1
2947,pac,8
